wave,flux,error,f
7956,173.07,36.543,13
7958,172.99,36.543,13
7960,172.9,36.543,13
7962,172.81,36.543,13
7964,172.41,36.475,13
7966,172.32,36.475,13
7968,172.23,36.475,13
7970,171.83,36.408,13
7972,171.59,36.375,13
7974,171.5,36.375,13
7976,171.42,36.375,13
7978,171.01,36.308,13
7980,170.93,36.308,13
7982,170.84,36.308,13
7984,170.76,36.308,13
7986,170.67,36.308,13
7988,170.59,36.308,13
7990,170.5,36.308,13
7992,170.1,36.241,13
7994,170.02,36.241,13
7996,169.93,36.241,13
7998,169.85,36.241,13
8000,169.76,36.241,13
8002,169.68,36.241,13
8004,169.59,36.241,13
8006,169.51,36.241,13
8008,169.42,36.241,13
8010,169.18,36.208,13
8012,168.79,36.141,13
8014,168.7,36.141,13
8016,168.62,36.141,13
8018,168.53,36.141,13
8020,168.45,36.141,13
8022,168.06,36.074,13
8024,167.97,36.074,13
8026,167.89,36.074,13
8028,167.81,36.074,13
8030,167.41,36.008,13
8032,167.33,36.008,13
8034,167.25,36.008,13
8036,167.01,35.975,13
8038,166.93,35.975,13
8040,166.54,35.909,13
8042,166.45,35.909,13
8044,166.37,35.909,13
8046,166.29,35.909,13
8048,166.21,35.909,13
8050,166.12,35.909,13
8052,166.04,35.909,13
8054,165.96,35.909,13
8056,165.88,35.909,13
8058,165.79,35.909,13
8060,165.41,35.843,13
8062,165.32,35.843,13
8064,165.24,35.843,13
8066,165.16,35.843,13
8068,165.08,35.843,13
8070,164.69,35.777,13
8072,164.61,35.777,13
8074,164.38,35.744,13
8076,164.3,35.744,13
8078,164.22,35.744,13
8080,163.83,35.678,13
8082,163.75,35.678,13
8084,163.67,35.678,13
8086,163.59,35.678,13
8088,163.51,35.678,13
8090,163.43,35.678,13
8092,163.35,35.678,13
8094,163.27,35.678,13
8096,162.88,35.612,13
8098,162.8,35.612,13
8100,162.42,35.547,13
8102,162.19,35.514,13
8104,162.11,35.514,13
8106,162.03,35.514,13
8108,161.66,35.449,13
8110,161.58,35.449,13
8112,161.5,35.449,13
8114,161.12,35.383,13
8116,161.04,35.383,13
8118,160.96,35.383,13
8120,160.88,35.383,13
8122,160.8,35.383,13
8124,160.43,35.318,13
8126,160.35,35.318,13
8128,160.27,35.318,13
8130,160.19,35.318,13
8132,160.11,35.318,13
8134,159.89,35.286,13
8136,159.81,35.286,13
8138,159.73,35.286,13
8140,159.36,35.221,13
8142,159.28,35.221,13
8144,159.2,35.221,13
8146,159.12,35.221,13
8148,158.75,35.156,13
8150,158.67,35.156,13
8152,158.6,35.156,13
8154,158.37,35.124,13
8156,158,35.059,13
8158,157.93,35.059,13
8160,157.56,34.995,13
8162,157.48,34.995,13
8164,157.4,34.995,13
8166,157.04,34.93,13
8168,156.96,34.93,13
8170,156.88,34.93,13
8172,156.66,34.898,13
8174,156.59,34.898,13
8176,156.22,34.834,13
8178,156.14,34.834,13
8180,156.07,34.834,13
8182,155.71,34.77,13
8184,155.63,34.77,13
8186,155.55,34.77,13
8188,155.48,34.77,13
8190,155.11,34.706,13
8192,155.04,34.706,13
8194,154.82,34.674,13
8196,154.74,34.674,13
8198,154.67,34.674,13
8200,154.59,34.674,13
8202,154.52,34.674,13
8204,154.44,34.674,13
8206,154.37,34.674,13
8208,154.29,34.674,13
8210,154.22,34.674,13
8212,154.14,34.674,13
8214,154.07,34.674,13
8216,153.71,34.61,13
8218,153.63,34.61,13
8220,153.56,34.61,13
8222,153.2,34.546,13
8224,153.13,34.546,13
8226,152.77,34.483,13
8228,152.56,34.451,13
8230,152.48,34.451,13
8232,152.41,34.451,13
8234,152.33,34.451,13
8236,151.98,34.387,13
8238,151.91,34.387,13
8240,151.83,34.387,13
8242,151.76,34.387,13
8244,151.41,34.324,13
8246,151.33,34.324,13
8248,151.12,34.293,13
8250,150.77,34.229,13
8252,150.7,34.229,13
8254,150.62,34.229,13
8256,150.27,34.166,13
8258,150.2,34.166,13
8260,150.13,34.166,13
8262,150.05,34.166,13
8264,149.71,34.104,13
8266,149.63,34.104,13
8268,149.56,34.104,13
8270,149.49,34.104,13
8272,149.28,34.072,13
8274,148.93,34.009,13
8276,148.86,34.009,13
8278,148.79,34.009,13
8280,148.44,33.947,13
8282,148.37,33.947,13
8284,148.3,33.947,13
8286,147.96,33.884,13
8288,147.88,33.884,13
8290,147.4,33.791,13
8292,147.33,33.791,13
8294,146.99,33.729,13
8296,146.92,33.729,13
8298,146.85,33.729,13
8300,146.51,33.667,13
8302,146.71,33.729,13
8304,146.64,33.729,13
8306,146.57,33.729,13
8308,146.5,33.729,13
8310,146.43,33.729,13
8312,146.36,33.729,13
8314,146.29,33.729,13
8316,146.22,33.729,13
8318,145.88,33.667,13
8320,145.81,33.667,13
8322,145.74,33.667,13
8324,145.67,33.667,13
8326,145.6,33.667,13
8328,145.39,33.636,13
8330,145.32,33.636,13
8332,145.25,33.636,13
8334,145.18,33.636,13
8336,145.11,33.636,13
8338,145.04,33.636,13
8340,144.71,33.574,13
8342,144.64,33.574,13
8344,144.57,33.574,13
8346,144.23,33.512,13
8348,144.16,33.512,13
8350,143.83,33.45,13
8352,143.63,33.419,13
8354,143.56,33.419,13
8356,143.23,33.358,13
8358,143.16,33.358,13
8360,142.83,33.297,13
8362,142.76,33.297,13
8364,142.56,33.266,13
8366,142.49,33.266,13
8368,142.16,33.205,13
8370,142.09,33.205,13
8372,142.02,33.205,13
8374,141.96,33.205,13
8376,141.63,33.144,13
8378,141.56,33.144,13
8380,141.49,33.144,13
8382,141.42,33.144,13
8384,141.36,33.144,13
8386,141.29,33.144,13
8388,141.22,33.144,13
8390,141.16,33.144,13
8392,140.83,33.083,13
8394,140.76,33.083,13
8396,140.69,33.083,13
8398,140.5,33.052,13
8400,140.17,32.991,13
8402,140.11,32.991,13
8404,139.78,32.931,13
8406,139.71,32.931,13
8408,139.26,32.84,13
8410,139.2,32.84,13
8412,139.13,32.84,13
8414,139.06,32.84,13
8416,139,32.84,13
8418,138.93,32.84,13
8420,138.87,32.84,13
8422,138.8,32.84,13
8424,138.48,32.779,13
8426,138.41,32.779,13
8428,138.35,32.779,13
8430,138.28,32.779,13
8432,137.96,32.719,13
8434,137.9,32.719,13
8436,137.83,32.719,13
8438,137.51,32.659,13
8440,137.32,32.629,13
8442,137.26,32.629,13
8444,137.19,32.629,13
8446,136.87,32.569,13
8448,136.81,32.569,13
8450,136.74,32.569,13
8452,136.68,32.569,13
8454,136.87,32.629,13
8456,136.8,32.629,13
8458,136.74,32.629,13
8460,136.67,32.629,13
8462,136.36,32.569,13
8464,136.29,32.569,13
8466,136.23,32.569,13
8468,136.16,32.569,13
8470,135.85,32.509,13
8472,135.78,32.509,13
8474,135.72,32.509,13
8476,135.66,32.509,13
8478,135.84,32.569,13
8480,135.78,32.569,13
8482,135.71,32.569,13
8484,135.65,32.569,13
8486,135.59,32.569,13
8488,135.77,32.629,13
8490,135.71,32.629,13
8492,135.64,32.629,13
8494,135.71,32.659,13
8496,135.64,32.659,13
8498,135.58,32.659,13
8500,135.76,32.719,13
8502,135.45,32.659,13
8504,135.26,32.629,13
8506,135.2,32.629,13
8508,135.13,32.629,13
8510,134.82,32.569,13
8512,134.51,32.509,13
8514,134.45,32.509,13
8516,134.14,32.449,13
8518,134.07,32.449,13
8520,134.01,32.449,13
8522,133.95,32.449,13
8524,134.13,32.509,13
8526,134.32,32.569,13
8528,134.25,32.569,13
8530,134.44,32.629,13
8532,134.5,32.659,13
8534,134.68,32.719,13
8536,134.87,32.779,13
8538,134.56,32.719,13
8540,134.49,32.719,13
8542,134.43,32.719,13
8544,134,32.629,13
8546,133.69,32.569,13
8548,133.38,32.509,13
8550,132.95,32.419,13
8552,132.64,32.359,13
8554,132.34,32.3,13
8556,131.91,32.211,13
8558,131.61,32.151,13
8560,131.18,32.063,13
8562,130.88,32.004,13
8564,130.34,31.886,13
8566,129.92,31.798,13
8568,129.86,31.798,13
8570,129.56,31.739,13
8572,129.26,31.681,13
8574,129.08,31.652,13
8576,129.02,31.652,13
8578,128.72,31.594,13
8580,128.66,31.594,13
8582,128.84,31.652,13
8584,128.78,31.652,13
8586,128.72,31.652,13
8588,128.66,31.652,13
8590,128.6,31.652,13
8592,128.54,31.652,13
8594,128.48,31.652,13
8596,128.42,31.652,13
8598,128.12,31.594,13
8600,128.06,31.594,13
8602,128,31.594,13
8604,127.71,31.536,13
8606,127.65,31.536,13
8608,127.35,31.477,13
8610,127.3,31.477,13
8612,127.12,31.448,13
8614,127.06,31.448,13
8616,126.77,31.391,13
8618,126.48,31.333,13
8620,126.42,31.333,13
8622,126.24,31.304,13
8624,125.95,31.246,13
8626,125.89,31.246,13
8628,125.6,31.189,13
8630,125.54,31.189,13
8632,125.49,31.189,13
8634,125.43,31.189,13
8636,125.37,31.189,13
8638,125.54,31.246,13
8640,125.49,31.246,13
8642,125.43,31.246,13
8644,125.6,31.304,13
8646,125.66,31.333,13
8648,125.83,31.391,13
8650,126,31.448,13
8652,126.06,31.477,13
8654,126.47,31.594,13
8656,126.64,31.652,13
8658,126.7,31.681,13
8660,126.88,31.739,13
8662,126.82,31.739,13
8664,126.99,31.798,13
8666,126.7,31.739,13
8668,126.41,31.681,13
8670,126.24,31.652,13
8672,125.95,31.594,13
8674,125.42,31.477,13
8676,125.25,31.448,13
8678,124.96,31.391,13
8680,124.68,31.333,13
8682,124.27,31.246,13
8684,123.99,31.189,13
8686,123.7,31.132,13
8688,123.65,31.132,13
8690,123.25,31.046,13
8692,122.96,30.988,13
8694,122.57,30.903,13
8696,122.51,30.903,13
8698,122.23,30.846,13
8700,121.95,30.789,13
8702,121.67,30.733,13
8704,121.5,30.704,13
8706,121.22,30.648,13
8708,121.17,30.648,13
8710,120.89,30.591,13
8712,120.72,30.563,13
8714,120.44,30.507,13
8716,120.39,30.507,13
8718,120.33,30.507,13
8720,120.06,30.451,13
8722,120,30.451,13
8724,119.73,30.395,13
8726,119.67,30.395,13
8728,119.62,30.395,13
8730,119.56,30.395,13
8732,119.73,30.451,13
8734,119.67,30.451,13
8736,119.84,30.507,13
8738,119.78,30.507,13
8740,119.95,30.563,13
8742,120,30.591,13
8744,119.95,30.591,13
8746,119.9,30.591,13
8748,119.84,30.591,13
8750,119.79,30.591,13
8752,119.73,30.591,13
8754,119.68,30.591,13
8756,119.51,30.563,13
8758,119.46,30.563,13
8760,119.18,30.507,13
8762,119.13,30.507,13
8764,118.85,30.451,13
8766,118.8,30.451,13
8768,118.53,30.395,13
8770,118.36,30.367,13
8772,118.09,30.311,13
8774,117.82,30.255,13
8776,117.77,30.255,13
8778,117.5,30.199,13
8780,117.12,30.116,13
8782,116.85,30.061,13
8784,116.58,30.005,13
8786,116.42,29.978,13
8788,116.16,29.923,13
8790,116.1,29.923,13
8792,115.84,29.867,13
8794,115.78,29.867,13
8796,115.73,29.867,13
8798,115.68,29.867,13
8800,115.63,29.867,13
8802,115.57,29.867,13
8804,115.52,29.867,13
8806,115.68,29.923,13
8808,115.63,29.923,13
8810,115.58,29.923,13
8812,115.52,29.923,13
8814,115.47,29.923,13
8816,115.42,29.923,13
8818,115.37,29.923,13
8820,115.1,29.867,13
8822,115.05,29.867,13
8824,114.79,29.813,13
8826,114.63,29.785,13
8828,114.58,29.785,13
8830,114.52,29.785,13
8832,114.26,29.73,13
8834,114.21,29.73,13
8836,114.16,29.73,13
8838,114.11,29.73,13
8840,114.06,29.73,13
8842,114,29.73,13
8844,113.95,29.73,13
8846,114.11,29.785,13
8848,114.16,29.813,13
8850,114.32,29.867,13
8852,114.48,29.923,13
8854,114.43,29.923,13
8856,114.59,29.978,13
8858,114.54,29.978,13
8860,114.49,29.978,13
8862,114.43,29.978,13
8864,114.38,29.978,13
8866,114.12,29.923,13
8868,114.07,29.923,13
8870,114.02,29.923,13
8872,113.76,29.867,13
8874,113.39,29.785,13
8876,113.13,29.73,13
8878,112.87,29.676,13
8880,112.72,29.648,13
8882,112.46,29.594,13
8884,112.2,29.539,13
8886,111.95,29.485,13
8888,111.9,29.485,13
8890,111.74,29.458,13
8892,111.49,29.404,13
8894,111.23,29.349,13
8896,111.18,29.349,13
8898,110.93,29.295,13
8900,110.77,29.268,13
8902,110.52,29.215,13
8904,110.47,29.215,13
8906,110.22,29.161,13
8908,109.97,29.107,13
8910,109.82,29.08,13
8912,109.56,29.027,13
8914,109.11,28.92,13
8916,108.76,28.84,13
8918,108.51,28.787,13
8920,108.17,28.708,13
8922,107.92,28.655,13
8924,107.67,28.602,13
8926,107.52,28.576,13
8928,107.28,28.523,13
8930,107.03,28.471,13
8932,106.79,28.418,13
8934,106.64,28.392,13
8936,106.4,28.34,13
8938,106.15,28.288,13
8940,105.81,28.21,13
8942,105.57,28.158,13
8944,105.14,28.054,13
8946,104.99,28.028,13
8948,104.56,27.925,13
8950,104.42,27.9,13
8952,104.18,27.848,13
8954,104.13,27.848,13
8956,104.09,27.848,13
8958,104.04,27.848,13
8960,103.99,27.848,13
8962,103.95,27.848,13
8964,103.9,27.848,13
8966,103.85,27.848,13
8968,103.81,27.848,13
8970,103.76,27.848,13
8972,103.91,27.9,13
8974,103.96,27.925,13
8976,103.91,27.925,13
8978,103.86,27.925,13
8980,103.82,27.925,13
8982,103.48,27.848,13
8984,103.44,27.848,13
8986,103.2,27.797,13
8988,103.16,27.797,13
8990,103.11,27.797,13
8992,103.06,27.797,13
8994,103.02,27.797,13
8996,103.16,27.848,13
8998,103.12,27.848,13
9000,103.07,27.848,13
9002,103.21,27.9,13
9004,103.17,27.9,13
9006,103.12,27.9,13
9008,102.89,27.848,13
9010,102.84,27.848,13
9012,102.8,27.848,13
9014,102.75,27.848,13
9016,102.71,27.848,13
9018,102.47,27.797,13
9020,102.24,27.746,13
9022,102.1,27.72,13
9024,101.68,27.619,13
9026,101.16,27.492,13
9028,100.75,27.391,13
9030,100.61,27.365,13
9032,100.2,27.265,13
9034,100.06,27.24,13
9036,99.648,27.139,13
9038,99.421,27.089,13
9040,99.102,27.015,13
9042,98.876,26.965,13
9044,98.651,26.915,13
9046,98.335,26.841,13
9048,98.11,26.792,13
9050,98.067,26.792,13
9052,97.843,26.742,13
9054,97.8,26.742,13
9056,97.667,26.718,13
9058,97.624,26.718,13
9060,97.671,26.742,13
9062,97.628,26.742,13
9064,97.764,26.792,13
9066,97.901,26.841,13
9068,98.129,26.915,13
9070,98.267,26.965,13
9072,98.223,26.965,13
9074,98.361,27.015,13
9076,98.318,27.015,13
9078,98.274,27.015,13
9080,98.412,27.064,13
9082,98.369,27.064,13
9084,98.326,27.064,13
9086,98.101,27.015,13
9088,98.058,27.015,13
9090,98.015,27.015,13
9092,97.792,26.965,13
9094,97.569,26.915,13
9096,97.436,26.89,13
9098,97.214,26.841,13
9100,97.171,26.841,13
9102,96.95,26.792,13
9104,96.907,26.792,13
9106,96.865,26.792,13
9108,96.822,26.792,13
9110,96.78,26.792,13
9112,96.915,26.841,13
9114,96.873,26.841,13
9116,96.83,26.841,13
9118,96.788,26.841,13
9120,96.745,26.841,13
9122,96.703,26.841,13
9124,96.661,26.841,13
9126,96.441,26.792,13
9128,96.398,26.792,13
9130,96.356,26.792,13
9132,96.314,26.792,13
9134,96.272,26.792,13
9136,96.229,26.792,13
9138,96.187,26.792,13
9140,96.145,26.792,13
9142,96.103,26.792,13
9144,96.061,26.792,13
9146,96.019,26.792,13
9148,95.977,26.792,13
9150,95.935,26.792,13
9152,95.893,26.792,13
9154,95.851,26.792,13
9156,95.81,26.792,13
9158,95.944,26.841,13
9160,95.902,26.841,13
9162,95.86,26.841,13
9164,95.818,26.841,13
9166,95.777,26.841,13
9168,95.735,26.841,13
9170,95.517,26.792,13
9172,95.475,26.792,13
9174,95.434,26.792,13
9176,95.568,26.841,13
9178,95.702,26.89,13
9180,95.749,26.915,13
9182,95.708,26.915,13
9184,95.842,26.965,13
9186,95.801,26.965,13
9188,95.935,27.015,13
9190,95.893,27.015,13
9192,95.852,27.015,13
9194,95.987,27.064,13
9196,96.034,27.089,13
9198,95.992,27.089,13
9200,96.127,27.139,13
